date,open,high,low,close,volume
2025-12-19,2980.0,3325.0,2800.0,2810.0,3059900
2025-12-22,2660.0,2689.0,2410.0,2436.0,567200
2025-12-23,2377.0,2564.0,2366.0,2542.0,195800
2025-12-24,2498.0,2544.0,2401.0,2541.0,145100
2025-12-25,2559.0,2576.0,2445.0,2489.0,110100
2025-12-26,2494.0,2524.0,2471.0,2487.0,54300
2025-12-29,2488.0,2510.0,2430.0,2486.0,37100
2025-12-30,2468.0,2523.0,2430.0,2523.0,28100
2026-01-05,2530.0,2530.0,2418.0,2423.0,37500
2026-01-06,2408.0,2433.0,2400.0,2415.0,63300
2026-01-07,2408.0,2440.0,2408.0,2420.0,10800
2026-01-08,2405.0,2490.0,2405.0,2465.0,38700
2026-01-09,2482.0,2530.0,2420.0,2420.0,18300
2026-01-13,2456.0,2456.0,2400.0,2430.0,21900
2026-01-14,2420.0,2443.0,2346.0,2370.0,40900
2026-01-15,2354.0,2400.0,2350.0,2372.0,14900
2026-01-16,2360.0,2395.0,2300.0,2300.0,44400
2026-01-19,2290.0,2300.0,2218.0,2249.0,41000
2026-01-20,2246.0,2280.0,2222.0,2243.0,10700
2026-01-21,2204.0,2235.0,2170.0,2192.0,29300
2026-01-22,2201.0,2260.0,2201.0,2231.0,20200
2026-01-23,2232.0,2280.0,2232.0,2261.0,6000
2026-01-26,2259.0,2298.0,2259.0,2298.0,3900
2026-01-27,2302.0,2440.0,2301.0,2322.0,33100
2026-01-28,2347.0,2365.0,2310.0,2310.0,10800
2026-01-29,2347.0,2354.0,2311.0,2335.0,7000
2026-01-30,2323.0,2349.0,2303.0,2303.0,6300
2026-02-02,2303.0,2315.0,2268.0,2280.0,10200
2026-02-03,2312.0,2312.0,2233.0,2233.0,12700
2026-02-04,2240.0,2240.0,2122.0,2136.0,29200
2026-02-05,2140.0,2153.0,2100.0,2127.0,16400
2026-02-06,2123.0,2123.0,2002.0,2015.0,48400
2026-02-09,2061.0,2061.0,2013.0,2019.0,18600
2026-02-10,2024.0,2109.0,2024.0,2109.0,8800
2026-02-12,2086.0,2098.0,2069.0,2069.0,6200
2026-02-13,2069.0,2087.0,2018.0,2050.0,13600
2026-02-16,2052.0,2071.0,1979.0,2008.0,41900
2026-02-17,1766.0,1797.0,1701.0,1737.0,130500
2026-02-18,1725.0,1745.0,1693.0,1699.0,23200
2026-02-19,1694.0,1700.0,1670.0,1680.0,17300
2026-02-20,1680.0,1693.0,1667.0,1667.0,7800
2026-02-24,1670.0,1675.0,1631.0,1631.0,19200
2026-02-25,1643.0,1673.0,1632.0,1672.0,9500
2026-02-26,1659.0,1710.0,1659.0,1689.0,10900
2026-02-27,1678.0,1689.0,1669.0,1677.0,9800
2026-03-02,1674.0,1675.0,1659.0,1675.0,3700
2026-03-03,1692.0,1692.0,1642.0,1642.0,4700
2026-03-04,1624.0,1653.0,1600.0,1648.0,12600
2026-03-05,1670.0,1685.0,1633.0,1646.0,4100
2026-03-06,1655.0,1698.0,1655.0,1697.0,3900
2026-03-09,1663.0,1687.0,1616.0,1668.0,3800
2026-03-10,1700.0,1765.0,1686.0,1765.0,20400
2026-03-11,1775.0,1784.0,1741.0,1776.0,16100
2026-03-12,1781.0,1781.0,1751.0,1776.0,1800
2026-03-13,1736.0,1736.0,1700.0,1734.0,5000
2026-03-16,1702.0,1735.0,1694.0,1725.0,4300
2026-03-17,1745.0,1745.0,1683.0,1691.0,1500
2026-03-18,1730.0,1730.0,1688.0,1691.0,2600
2026-03-19,1691.0,1700.0,1657.0,1657.0,10300
2026-03-23,1601.0,1665.0,1597.0,1622.0,9000
2026-03-24,1622.0,1625.0,1588.0,1625.0,4100
2026-03-25,1656.0,1656.0,1606.0,1647.0,4600
2026-03-26,1622.0,1622.0,1602.0,1607.0,3600
2026-03-27,1586.0,1622.0,1580.0,1622.0,16400
2026-03-30,1620.0,1641.0,1594.0,1618.0,5500
2026-03-31,1606.0,1621.0,1606.0,1621.0,2500
2026-04-01,1642.0,1642.0,1621.0,1626.0,3800
2026-04-02,1611.0,1638.0,1611.0,1637.0,600
2026-04-03,1650.0,1669.0,1650.0,1669.0,1400
2026-04-06,1669.0,1678.0,1622.0,1634.0,3500
2026-04-07,1628.0,1650.0,1628.0,1650.0,900
2026-04-08,1650.0,1685.0,1610.0,1642.0,6100
2026-04-09,1632.0,1699.0,1632.0,1671.0,2300
2026-04-10,1652.0,1680.0,1652.0,1676.0,1300
2026-04-13,1687.0,1699.0,1672.0,1690.0,4600
