date,open,high,low,close,volume
2025-11-27,3440.0,3840.0,3405.0,3545.0,4843800
2025-11-28,3615.0,4080.0,3545.0,3910.0,2485200
2025-12-01,4260.0,4480.0,3920.0,4460.0,1381200
2025-12-02,4395.0,4460.0,3935.0,4215.0,1041800
2025-12-03,4285.0,4900.0,4280.0,4800.0,1443400
2025-12-04,4650.0,4720.0,4350.0,4405.0,732400
2025-12-05,4340.0,4470.0,4120.0,4170.0,407400
2025-12-08,4150.0,4215.0,4005.0,4125.0,228700
2025-12-09,4125.0,4300.0,4105.0,4195.0,212200
2025-12-10,4175.0,4180.0,3920.0,4030.0,223400
2025-12-11,4090.0,4090.0,3865.0,3935.0,174300
2025-12-12,3990.0,4375.0,3950.0,4330.0,409600
2025-12-15,4400.0,4400.0,3820.0,3845.0,668800
2025-12-16,3800.0,3830.0,3640.0,3695.0,437100
2025-12-17,3765.0,3910.0,3685.0,3805.0,298400
2025-12-18,3805.0,4005.0,3700.0,3895.0,180900
2025-12-19,3895.0,4135.0,3800.0,3800.0,223300
2025-12-22,3840.0,4120.0,3840.0,4015.0,195500
2025-12-23,4040.0,4280.0,3950.0,4280.0,203000
2025-12-24,4700.0,4880.0,4385.0,4440.0,625300
2025-12-25,4500.0,4665.0,4330.0,4335.0,333600
2025-12-26,4400.0,4545.0,4250.0,4250.0,299100
2025-12-29,4210.0,4245.0,4025.0,4050.0,168800
2025-12-30,4080.0,4225.0,4075.0,4195.0,110600
2026-01-05,4260.0,4410.0,4240.0,4240.0,143800
2026-01-06,4200.0,4275.0,4055.0,4125.0,154300
2026-01-07,4010.0,4360.0,4010.0,4360.0,178200
2026-01-08,4360.0,4540.0,4350.0,4405.0,131900
2026-01-09,4370.0,4575.0,4330.0,4465.0,142400
2026-01-13,4510.0,4635.0,4395.0,4495.0,112600
2026-01-14,4470.0,4555.0,4265.0,4350.0,121600
2026-01-15,4310.0,4370.0,4180.0,4370.0,78200
2026-01-16,4320.0,4370.0,4150.0,4280.0,112700
2026-01-19,4155.0,4260.0,4050.0,4260.0,163800
2026-01-20,4240.0,4335.0,4155.0,4335.0,66700
2026-01-21,4225.0,4360.0,4165.0,4165.0,84500
2026-01-22,4170.0,4215.0,4095.0,4095.0,90800
2026-01-23,4070.0,4115.0,4015.0,4095.0,89500
2026-01-26,4025.0,4070.0,3985.0,4000.0,111200
2026-01-27,4030.0,4040.0,3945.0,3945.0,104500
2026-01-28,3945.0,3980.0,3800.0,3840.0,159700
2026-01-29,3790.0,3885.0,3760.0,3880.0,81800
2026-01-30,3755.0,3885.0,3720.0,3850.0,202000
2026-02-02,3850.0,3855.0,3720.0,3765.0,198500
2026-02-03,3765.0,3910.0,3765.0,3800.0,77800
2026-02-04,3930.0,4025.0,3820.0,3835.0,86100
2026-02-05,3850.0,3885.0,3780.0,3825.0,55500
2026-02-06,3800.0,3810.0,3685.0,3745.0,101300
2026-02-09,3790.0,3805.0,3710.0,3790.0,44900
2026-02-10,3750.0,3790.0,3700.0,3750.0,144900
2026-02-12,3750.0,3875.0,3665.0,3860.0,86900
2026-02-13,3860.0,3910.0,3740.0,3790.0,62200
2026-02-16,3800.0,3975.0,3710.0,3710.0,96200
2026-02-17,3760.0,3840.0,3545.0,3630.0,258100
2026-02-18,3585.0,3625.0,3505.0,3540.0,175600
2026-02-19,3490.0,3625.0,3440.0,3615.0,221800
2026-02-20,3545.0,3585.0,3365.0,3395.0,208000
2026-02-24,3350.0,3410.0,3295.0,3330.0,96300
2026-02-25,3400.0,3400.0,3335.0,3390.0,153000
2026-02-26,3390.0,3390.0,3215.0,3235.0,205500
2026-02-27,3235.0,3290.0,3180.0,3230.0,310000
2026-03-02,3180.0,3370.0,3050.0,3305.0,263100
2026-03-03,3250.0,3320.0,3230.0,3285.0,91800
2026-03-04,3160.0,3305.0,3160.0,3285.0,96700
2026-03-05,3380.0,3665.0,3375.0,3595.0,165300
2026-03-06,3455.0,3685.0,3450.0,3650.0,88100
2026-03-09,3520.0,3545.0,3385.0,3475.0,128000
2026-03-10,3520.0,3600.0,3445.0,3600.0,71400
2026-03-11,3605.0,3660.0,3560.0,3605.0,103700
2026-03-12,3580.0,3650.0,3515.0,3585.0,62600
2026-03-13,3480.0,3610.0,3455.0,3550.0,101400
2026-03-16,3620.0,3815.0,3555.0,3675.0,315700
2026-03-17,4020.0,4285.0,3975.0,4220.0,685400
2026-03-18,4290.0,4470.0,4235.0,4330.0,261400
2026-03-19,4400.0,4620.0,4305.0,4350.0,295300
2026-03-23,4285.0,4635.0,4265.0,4545.0,253500
2026-03-24,5040.0,5250.0,4860.0,5250.0,439700
2026-03-25,4880.0,5280.0,4820.0,5160.0,285500
2026-03-26,5140.0,5500.0,5000.0,5320.0,222500
2026-03-27,5230.0,5550.0,5170.0,5490.0,220200
2026-03-30,5430.0,5430.0,5090.0,5300.0,175800
2026-03-31,5120.0,5390.0,5030.0,5070.0,214300
2026-04-01,5120.0,5230.0,4900.0,4920.0,153700
2026-04-02,4870.0,4870.0,4485.0,4550.0,185600
2026-04-03,4615.0,4895.0,4555.0,4870.0,199800
2026-04-06,4800.0,4935.0,4700.0,4820.0,143400
2026-04-07,4830.0,5010.0,4675.0,4700.0,150100
2026-04-08,4765.0,5000.0,4735.0,5000.0,138800
2026-04-09,4935.0,5090.0,4870.0,5090.0,133900
2026-04-10,5180.0,5210.0,4960.0,5000.0,120000
2026-04-13,4950.0,5100.0,4860.0,4900.0,60700
