source_date,code,name,market,market_slug,sector,industry
20260131,1301,極洋,プライム,prime,水産・農林業,食品
20260131,130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,グロース,growth,医薬品,医薬品
20260131,1332,ニッスイ,プライム,prime,水産・農林業,食品
20260131,1333,マルハニチロ,プライム,prime,水産・農林業,食品
20260131,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,1375,ユキグニファクトリー,プライム,prime,水産・農林業,食品
20260131,1376,カネコ種苗,スタンダード,standard,水産・農林業,食品
20260131,1377,サカタのタネ,プライム,prime,水産・農林業,食品
20260131,1379,ホクト,プライム,prime,水産・農林業,食品
20260131,137A,Ｃｏｃｏｌｉｖｅ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,1380,秋川牧園,スタンダード,standard,水産・農林業,食品
20260131,1381,アクシーズ,スタンダード,standard,水産・農林業,食品
20260131,1382,ホーブ,スタンダード,standard,水産・農林業,食品
20260131,1383,ベルグアース,スタンダード,standard,水産・農林業,食品
20260131,1384,ホクリヨウ,スタンダード,standard,水産・農林業,食品
20260131,138A,光フードサービス,グロース,growth,小売業,小売
20260131,1401,エムビーエス,グロース,growth,建設業,建設・資材
20260131,1407,ウエストホールディングス,スタンダード,standard,建設業,建設・資材
20260131,1414,ショーボンドホールディングス,プライム,prime,建設業,建設・資材
20260131,1417,ミライト・ワン,プライム,prime,建設業,建設・資材
20260131,1418,インターライフホールディングス,スタンダード,standard,建設業,建設・資材
20260131,1419,タマホーム,プライム,prime,建設業,建設・資材
20260131,141A,トライアルホールディングス,グロース,growth,小売業,小売
20260131,1420,サンヨーホームズ,スタンダード,standard,建設業,建設・資材
20260131,1429,日本アクア,プライム,prime,建設業,建設・資材
20260131,142A,ジンジブ,グロース,growth,サービス業,情報通信・サービスその他
20260131,1430,ファーストコーポレーション,スタンダード,standard,建設業,建設・資材
20260131,1431,Ｌｉｂ　Ｗｏｒｋ,グロース,growth,建設業,建設・資材
20260131,1433,ベステラ,プライム,prime,建設業,建設・資材
20260131,1434,ＪＥＳＣＯホールディングス,スタンダード,standard,建設業,建設・資材
20260131,1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード,standard,不動産業,不動産
20260131,1436,グリーンエナジー＆カンパニー,グロース,growth,建設業,建設・資材
20260131,1438,岐阜造園,スタンダード,standard,建設業,建設・資材
20260131,143A,イシン,グロース,growth,サービス業,情報通信・サービスその他
20260131,1443,技研ホールディングス,スタンダード,standard,建設業,建設・資材
20260131,1444,ニッソウ,グロース,growth,建設業,建設・資材
20260131,1446,キャンディル,スタンダード,standard,建設業,建設・資材
20260131,1447,ＳＡＡＦホールディングス,グロース,growth,建設業,建設・資材
20260131,1450,ＴＡＮＡＫＥＮ,スタンダード,standard,建設業,建設・資材
20260131,145A,Ｌ　ｉｓ　Ｂ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,146A,コロンビア・ワークス,スタンダード,standard,不動産業,不動産
20260131,147A,ソラコム,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,148A,ハッチ・ワーク,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,1491,中外鉱業,スタンダード,standard,非鉄金属,鉄鋼・非鉄
20260131,149A,シンカ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,150A,ＪＳＨ,グロース,growth,サービス業,情報通信・サービスその他
20260131,1514,住石ホールディングス,スタンダード,standard,鉱業,エネルギー資源
20260131,1515,日鉄鉱業,プライム,prime,鉱業,エネルギー資源
20260131,1518,三井松島ホールディングス,プライム,prime,その他製品,情報通信・サービスその他
20260131,151A,ダイブ,グロース,growth,サービス業,情報通信・サービスその他
20260131,153A,カウリス,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,155A,情報戦略テクノロジー,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,156A,マテリアルグループ,グロース,growth,サービス業,情報通信・サービスその他
20260131,157A,グリーンモンスター,グロース,growth,サービス業,情報通信・サービスその他
20260131,1605,ＩＮＰＥＸ,プライム,prime,鉱業,エネルギー資源
20260131,160A,アズパートナーズ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,1662,石油資源開発,プライム,prime,鉱業,エネルギー資源
20260131,1663,Ｋ＆Ｏエナジーグループ,プライム,prime,鉱業,エネルギー資源
20260131,166A,タスキホールディングス,グロース,growth,不動産業,不動産
20260131,167A,リョーサン菱洋ホールディングス,プライム,prime,卸売業,商社・卸売
20260131,168A,イタミアート,グロース,growth,その他製品,情報通信・サービスその他
20260131,1711,ＳＤＳホールディングス,スタンダード,standard,建設業,建設・資材
20260131,1716,第一カッター興業,スタンダード,standard,建設業,建設・資材
20260131,1717,明豊ファシリティワークス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,1718,美樹工業,スタンダード,standard,建設業,建設・資材
20260131,1719,安藤・間,プライム,prime,建設業,建設・資材
20260131,1720,東急建設,プライム,prime,建設業,建設・資材
20260131,1721,コムシスホールディングス,プライム,prime,建設業,建設・資材
20260131,1723,日本電技,スタンダード,standard,建設業,建設・資材
20260131,1724,シンクレイヤ,スタンダード,standard,建設業,建設・資材
20260131,1726,ビーアールホールディングス,プライム,prime,建設業,建設・資材
20260131,1736,オーテック,スタンダード,standard,建設業,建設・資材
20260131,173A,ハンモック,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,1758,太洋基礎工業,スタンダード,standard,建設業,建設・資材
20260131,175A,Ｗｉｌｌ　Ｓｍａｒｔ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,1762,高松コンストラクショングループ,プライム,prime,建設業,建設・資材
20260131,1764,工藤建設,スタンダード,standard,建設業,建設・資材
20260131,1766,東建コーポレーション,プライム,prime,建設業,建設・資材
20260131,1768,ソネック,スタンダード,standard,建設業,建設・資材
20260131,1770,藤田エンジニアリング,スタンダード,standard,建設業,建設・資材
20260131,1776,三井住建道路,スタンダード,standard,建設業,建設・資材
20260131,177A,コージンバイオ,グロース,growth,化学,素材・化学
20260131,1780,ヤマウラ,プライム,prime,建設業,建設・資材
20260131,1783,ｆａｎｔａｓｉｓｔａ,スタンダード,standard,不動産業,不動産
20260131,1786,オリエンタル白石,プライム,prime,建設業,建設・資材
20260131,1787,ナカボーテック,スタンダード,standard,建設業,建設・資材
20260131,1788,三東工業社,スタンダード,standard,建設業,建設・資材
20260131,1793,大本組,スタンダード,standard,建設業,建設・資材
20260131,1795,マサル,スタンダード,standard,建設業,建設・資材
20260131,1798,守谷商会,スタンダード,standard,建設業,建設・資材
20260131,1799,第一建設工業,スタンダード,standard,建設業,建設・資材
20260131,1801,大成建設,プライム,prime,建設業,建設・資材
20260131,1802,大林組,プライム,prime,建設業,建設・資材
20260131,1803,清水建設,プライム,prime,建設業,建設・資材
20260131,1807,佐藤渡辺,スタンダード,standard,建設業,建設・資材
20260131,1808,長谷工コーポレーション,プライム,prime,建設業,建設・資材
20260131,1810,松井建設,スタンダード,standard,建設業,建設・資材
20260131,1811,錢高組,スタンダード,standard,建設業,建設・資材
20260131,1812,鹿島建設,プライム,prime,建設業,建設・資材
20260131,1813,不動テトラ,プライム,prime,建設業,建設・資材
20260131,1814,大末建設,プライム,prime,建設業,建設・資材
20260131,1815,鉄建建設,プライム,prime,建設業,建設・資材
20260131,1820,西松建設,プライム,prime,建設業,建設・資材
20260131,1822,大豊建設,スタンダード,standard,建設業,建設・資材
20260131,1826,佐田建設,スタンダード,standard,建設業,建設・資材
20260131,1827,ナカノフドー建設,スタンダード,standard,建設業,建設・資材
20260131,1828,田辺工業,スタンダード,standard,建設業,建設・資材
20260131,1833,奥村組,プライム,prime,建設業,建設・資材
20260131,1835,東鉄工業,プライム,prime,建設業,建設・資材
20260131,1840,土屋ホールディングス,スタンダード,standard,建設業,建設・資材
20260131,1841,サンユー建設,スタンダード,standard,建設業,建設・資材
20260131,1844,大盛工業,スタンダード,standard,建設業,建設・資材
20260131,1847,イチケン,スタンダード,standard,建設業,建設・資材
20260131,1848,富士ピー・エス,スタンダード,standard,建設業,建設・資材
20260131,184A,学びエイド,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,1850,南海辰村建設,スタンダード,standard,建設業,建設・資材
20260131,1852,淺沼組,プライム,prime,建設業,建設・資材
20260131,1853,森組,スタンダード,standard,建設業,建設・資材
20260131,1860,戸田建設,プライム,prime,建設業,建設・資材
20260131,1861,熊谷組,プライム,prime,建設業,建設・資材
20260131,1866,北野建設,スタンダード,standard,建設業,建設・資材
20260131,1867,植木組,スタンダード,standard,建設業,建設・資材
20260131,186A,アストロスケールホールディングス,グロース,growth,サービス業,情報通信・サービスその他
20260131,1870,矢作建設工業,プライム,prime,建設業,建設・資材
20260131,1871,ピーエス・コンストラクション,プライム,prime,建設業,建設・資材
20260131,1873,日本ハウスホールディングス,プライム,prime,建設業,建設・資材
20260131,1878,大東建託,プライム,prime,不動産業,不動産
20260131,1879,新日本建設,プライム,prime,建設業,建設・資材
20260131,1882,東亜道路工業,プライム,prime,建設業,建設・資材
20260131,1885,東亜建設工業,プライム,prime,建設業,建設・資材
20260131,1887,日本国土開発,プライム,prime,建設業,建設・資材
20260131,1888,若築建設,プライム,prime,建設業,建設・資材
20260131,1893,五洋建設,プライム,prime,建設業,建設・資材
20260131,1897,金下建設,スタンダード,standard,建設業,建設・資材
20260131,1898,世紀東急工業,プライム,prime,建設業,建設・資材
20260131,1899,福田組,プライム,prime,建設業,建設・資材
20260131,189A,Ｄ＆Ｍカンパニー,グロース,growth,サービス業,情報通信・サービスその他
20260131,1904,大成温調,スタンダード,standard,建設業,建設・資材
20260131,1905,テノックス,スタンダード,standard,建設業,建設・資材
20260131,1909,日本ドライケミカル,スタンダード,standard,機械,機械
20260131,190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,グロース,growth,医薬品,医薬品
20260131,1911,住友林業,プライム,prime,建設業,建設・資材
20260131,1914,日本基礎技術,スタンダード,standard,建設業,建設・資材
20260131,1921,巴コーポレーション,スタンダード,standard,建設業,建設・資材
20260131,1925,大和ハウス工業,プライム,prime,建設業,建設・資材
20260131,1926,ライト工業,プライム,prime,建設業,建設・資材
20260131,1928,積水ハウス,プライム,prime,建設業,建設・資材
20260131,1929,日特建設,プライム,prime,建設業,建設・資材
20260131,192A,インテグループ,グロース,growth,サービス業,情報通信・サービスその他
20260131,1930,北陸電気工事,プライム,prime,建設業,建設・資材
20260131,1934,ユアテック,プライム,prime,建設業,建設・資材
20260131,1938,日本リーテック,プライム,prime,建設業,建設・資材
20260131,1939,四電工,プライム,prime,建設業,建設・資材
20260131,1941,中電工,プライム,prime,建設業,建設・資材
20260131,1942,関電工,プライム,prime,建設業,建設・資材
20260131,1944,きんでん,プライム,prime,建設業,建設・資材
20260131,1945,東京エネシス,プライム,prime,建設業,建設・資材
20260131,1946,トーエネック,プライム,prime,建設業,建設・資材
20260131,1948,弘電社,スタンダード,standard,建設業,建設・資材
20260131,1949,住友電設,プライム,prime,建設業,建設・資材
20260131,194A,ＷＯＬＶＥＳ　ＨＡＮＤ,グロース,growth,サービス業,情報通信・サービスその他
20260131,1950,日本電設工業,プライム,prime,建設業,建設・資材
20260131,1951,エクシオグループ,プライム,prime,建設業,建設・資材
20260131,1952,新日本空調,プライム,prime,建設業,建設・資材
20260131,1959,クラフティア,プライム,prime,建設業,建設・資材
20260131,195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,グロース,growth,サービス業,情報通信・サービスその他
20260131,1960,サンテック,スタンダード,standard,建設業,建設・資材
20260131,1961,三機工業,プライム,prime,建設業,建設・資材
20260131,1963,日揮ホールディングス,プライム,prime,建設業,建設・資材
20260131,1964,中外炉工業,プライム,prime,建設業,建設・資材
20260131,1965,テクノ菱和,スタンダード,standard,建設業,建設・資材
20260131,1966,高田工業所,スタンダード,standard,建設業,建設・資材
20260131,1967,ヤマト,スタンダード,standard,建設業,建設・資材
20260131,1968,太平電業,プライム,prime,建設業,建設・資材
20260131,1969,高砂熱学工業,プライム,prime,建設業,建設・資材
20260131,196A,ＭＦＳ,グロース,growth,その他金融業,金融（除く銀行）
20260131,1972,三晃金属工業,スタンダード,standard,建設業,建設・資材
20260131,1975,朝日工業社,プライム,prime,建設業,建設・資材
20260131,1976,明星工業,プライム,prime,建設業,建設・資材
20260131,1979,大氣社,プライム,prime,建設業,建設・資材
20260131,197A,タウンズ,スタンダード,standard,医薬品,医薬品
20260131,1980,ダイダン,プライム,prime,建設業,建設・資材
20260131,1981,協和日成,スタンダード,standard,建設業,建設・資材
20260131,1982,日比谷総合設備,プライム,prime,建設業,建設・資材
20260131,198A,ＰｏｓｔＰｒｉｍｅ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,1992,神田通信機,スタンダード,standard,建設業,建設・資材
20260131,1994,高橋カーテンウォール工業,スタンダード,standard,建設業,建設・資材
20260131,1997,暁飯島工業,スタンダード,standard,建設業,建設・資材
20260131,2001,ニップン,プライム,prime,食料品,食品
20260131,2002,日清製粉グループ本社,プライム,prime,食料品,食品
20260131,2003,日東富士製粉,スタンダード,standard,食料品,食品
20260131,2004,昭和産業,プライム,prime,食料品,食品
20260131,2009,鳥越製粉,スタンダード,standard,食料品,食品
20260131,202A,豆蔵,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,2053,中部飼料,プライム,prime,食料品,食品
20260131,2055,日和産業,スタンダード,standard,食料品,食品
20260131,205A,ロゴスホールディングス,グロース,growth,建設業,建設・資材
20260131,2060,フィード・ワン,プライム,prime,食料品,食品
20260131,206A,ＰＲＩＳＭ　ＢｉｏＬａｂ,グロース,growth,医薬品,医薬品
20260131,208A,構造計画研究所ホールディングス,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2108,日本甜菜製糖,プライム,prime,食料品,食品
20260131,2109,ＤＭ三井製糖,プライム,prime,食料品,食品
20260131,2112,塩水港精糖,スタンダード,standard,食料品,食品
20260131,2114,フジ日本,スタンダード,standard,食料品,食品
20260131,2117,ウェルネオシュガー,プライム,prime,食料品,食品
20260131,211A,カドス・コーポレーション,スタンダード,standard,建設業,建設・資材
20260131,2120,ＬＩＦＵＬＬ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2121,ＭＩＸＩ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,2122,インタースペース,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2124,ジェイエイシーリクルートメント,プライム,prime,サービス業,情報通信・サービスその他
20260131,2127,日本Ｍ＆Ａセンターホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,212A,フィットイージー,プライム,prime,サービス業,情報通信・サービスその他
20260131,2130,メンバーズ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2134,北浜キャピタルパートナーズ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2136,ヒップ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2138,クルーズ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2139,中広,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2146,ＵＴグループ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2148,アイティメディア,プライム,prime,サービス業,情報通信・サービスその他
20260131,2152,幼児活動研究会,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2153,Ｅ・Ｊホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2154,オープンアップグループ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2156,セーラー広告,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2157,コシダカホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2158,ＦＲＯＮＴＥＯ,グロース,growth,サービス業,情報通信・サービスその他
20260131,215A,タイミー,グロース,growth,サービス業,情報通信・サービスその他
20260131,2160,ジーエヌアイグループ,グロース,growth,医薬品,医薬品
20260131,2162,ｎｍｓ　ホールディングス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2163,アルトナー,プライム,prime,サービス業,情報通信・サービスその他
20260131,2164,地域新聞社,グロース,growth,サービス業,情報通信・サービスその他
20260131,2168,パソナグループ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2169,ＣＤＳ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2170,リンクアンドモチベーション,プライム,prime,サービス業,情報通信・サービスその他
20260131,2173,博展,グロース,growth,サービス業,情報通信・サービスその他
20260131,2175,エス・エム・エス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2179,成学社,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2180,サニーサイドアップグループ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2181,パーソルホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2183,リニカル,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2185,シイエム・シイ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2186,ソーバル,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,218A,Ｌｉｂｅｒａｗａｒｅ,グロース,growth,精密機器,電機・精密
20260131,2193,クックパッド,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2195,アミタホールディングス,グロース,growth,サービス業,情報通信・サービスその他
20260131,2196,エスクリ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2198,アイ・ケイ・ケイホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,219A,Ｈｅａｒｔｓｅｅｄ,グロース,growth,医薬品,医薬品
20260131,2201,森永製菓,プライム,prime,食料品,食品
20260131,2204,中村屋,スタンダード,standard,食料品,食品
20260131,2206,江崎グリコ,プライム,prime,食料品,食品
20260131,2207,ｍｅｉｔｏ,プライム,prime,食料品,食品
20260131,2208,ブルボン,スタンダード,standard,食料品,食品
20260131,2209,井村屋グループ,プライム,prime,食料品,食品
20260131,220A,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2211,不二家,プライム,prime,食料品,食品
20260131,2212,山崎製パン,プライム,prime,食料品,食品
20260131,2215,第一屋製パン,スタンダード,standard,食料品,食品
20260131,2216,カンロ,スタンダード,standard,食料品,食品
20260131,2217,モロゾフ,プライム,prime,食料品,食品
20260131,2220,亀田製菓,プライム,prime,食料品,食品
20260131,2221,岩塚製菓,スタンダード,standard,食料品,食品
20260131,2222,寿スピリッツ,プライム,prime,食料品,食品
20260131,2224,コモ,スタンダード,standard,食料品,食品
20260131,2226,湖池屋,スタンダード,standard,食料品,食品
20260131,2229,カルビー,プライム,prime,食料品,食品
20260131,2264,森永乳業,プライム,prime,食料品,食品
20260131,2266,六甲バター,プライム,prime,食料品,食品
20260131,2267,ヤクルト本社,プライム,prime,食料品,食品
20260131,2268,Ｂ－Ｒ　サーティワン　アイスクリーム,スタンダード,standard,食料品,食品
20260131,2269,明治ホールディングス,プライム,prime,食料品,食品
20260131,2270,雪印メグミルク,プライム,prime,食料品,食品
20260131,2281,プリマハム,プライム,prime,食料品,食品
20260131,2282,日本ハム,プライム,prime,食料品,食品
20260131,2286,林兼産業,スタンダード,standard,食料品,食品
20260131,2288,丸大食品,プライム,prime,食料品,食品
20260131,228A,オプロ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,2291,福留ハム,スタンダード,standard,食料品,食品
20260131,2292,Ｓ　Ｆｏｏｄｓ,プライム,prime,食料品,食品
20260131,2293,滝沢ハム,スタンダード,standard,食料品,食品
20260131,2294,柿安本店,プライム,prime,食料品,食品
20260131,2296,伊藤ハム米久ホールディングス,プライム,prime,食料品,食品
20260131,2300,きょくとう,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2301,学情,プライム,prime,サービス業,情報通信・サービスその他
20260131,2303,ドーン,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2304,ＣＳＳホールディングス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2305,スタジオアリス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2307,クロスキャット,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,2311,エプコ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2317,システナ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,2321,ソフトフロントホールディングス,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,2323,ｆｏｎｆｕｎ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2325,ＮＪＳ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2326,デジタルアーツ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,2327,日鉄ソリューションズ,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,2329,東北新社,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2330,フォーサイド,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2331,ＡＬＳＯＫ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2332,クエスト,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2334,イオレ,グロース,growth,サービス業,情報通信・サービスその他
20260131,2335,キューブシステム,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,2337,いちご,プライム,prime,不動産業,不動産
20260131,2338,クオンタムソリューションズ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2340,極楽湯ホールディングス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2341,アルバイトタイムス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2342,トランスジェニックグループ,グロース,growth,サービス業,情報通信・サービスその他
20260131,2344,平安レイサービス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2345,クシム,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2349,エヌアイデイ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2351,ＡＳＪ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,2353,日本駐車場開発,プライム,prime,不動産業,不動産
20260131,2354,ＹＥ　ＤＩＧＩＴＡＬ,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2359,コア,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,2370,メディネット,グロース,growth,サービス業,情報通信・サービスその他
20260131,2371,カカクコム,プライム,prime,サービス業,情報通信・サービスその他
20260131,2373,ケア２１,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2374,セントケア・ホールディング,プライム,prime,サービス業,情報通信・サービスその他
20260131,2375,ギグワークス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2376,サイネックス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2378,ルネサンス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2379,ディップ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2384,ＳＢＳホールディングス,プライム,prime,陸運業,運輸・物流
20260131,2385,総医研ホールディングス,グロース,growth,サービス業,情報通信・サービスその他
20260131,2388,ウェッジホールディングス,グロース,growth,その他金融業,金融（除く銀行）
20260131,2389,デジタルホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2391,プラネット,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2393,日本ケアサプライ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2395,新日本科学,プライム,prime,サービス業,情報通信・サービスその他
20260131,2404,鉄人化ホールディングス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2408,ＫＧ情報,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2410,キャリアデザインセンター,プライム,prime,サービス業,情報通信・サービスその他
20260131,2411,ゲンダイエージェンシー,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2413,エムスリー,プライム,prime,サービス業,情報通信・サービスその他
20260131,2415,ヒューマンホールディングス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2418,ツカダ・グローバルホールディング,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,241A,ＲＯＸＸ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,2424,ブラス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2425,ケアサービス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2428,ウェルネット,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2429,ワールドホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2432,ディー・エヌ・エー,プライム,prime,情報・通信業,情報通信・サービスその他
20260131,2433,博報堂ＤＹホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2435,シダー,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2436,共同ピーアール,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2438,アスカネット,グロース,growth,サービス業,情報通信・サービスその他
20260131,2440,ぐるなび,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2445,タカミヤ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2449,プラップジャパン,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,244A,グロースエクスパートナーズ,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,2454,オールアバウト,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2459,アウンコンサルティング,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,245A,ＩＮＧＳ,グロース,growth,小売業,小売
20260131,2461,ファンコミュニケーションズ,プライム,prime,サービス業,情報通信・サービスその他
20260131,2462,ライク,プライム,prime,サービス業,情報通信・サービスその他
20260131,2464,Ａｏｂａ‐ＢＢＴ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2469,ヒビノ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,246A,アスア,グロース,growth,サービス業,情報通信・サービスその他
20260131,2471,エスプール,プライム,prime,サービス業,情報通信・サービスその他
20260131,2475,ＷＤＢホールディングス,プライム,prime,サービス業,情報通信・サービスその他
20260131,2477,手間いらず,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2479,ジェイテック,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,247A,Ａｉロボティクス,グロース,growth,化学,素材・化学
20260131,2480,システム・ロケーション,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2481,タウンニュース社,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2483,翻訳センター,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2484,出前館,スタンダード,standard,情報・通信業,情報通信・サービスその他
20260131,2485,ティア,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2488,ＪＴＰ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2489,アドウェイズ,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,248A,キッズスター,グロース,growth,情報・通信業,情報通信・サービスその他
20260131,2491,バリューコマース,プライム,prime,サービス業,情報通信・サービスその他
20260131,2492,インフォマート,プライム,prime,サービス業,情報通信・サービスその他
20260131,2493,イーサポートリンク,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2497,ユナイテッド,グロース,growth,サービス業,情報通信・サービスその他
20260131,2498,オリエンタルコンサルタンツホールディングス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2499,日本和装ホールディングス,スタンダード,standard,サービス業,情報通信・サービスその他
20260131,2501,サッポロホールディングス,プライム,prime,食料品,食品
20260131,2502,アサヒグループホールディングス,プライム,prime,食料品,食品
20260131,2503,キリンホールディングス,プライム,prime,食料品,食品
20260131,250A,シマダヤ,スタンダード,standard,食料品,食品
20260131,2531,宝ホールディングス,プライム,prime,食料品,食品
20260131,2533,オエノンホールディングス,プライム,prime,食料品,食品
20260131,253A,ＥＴＳグループ,スタンダード,standard,建設業,建設・資材
20260131,2540,養命酒製造,プライム,prime,食料品,食品
